idAdress;No voie;Type de voie;Voie;idCommune
28960;7;RUE;VITAL;3209
28961;6;RUE;GUDIN;3209
28962;13;RUE;DE BASSANO;3209
28963;34;RUE;FELICIEN DAVID;3209
28964;6;RUE;RAFFET;3209
28965;44;RUE;SAINT DIDIER;3209
28966;37;RUE;ERLANGER;3209
28967;57;RUE;DE LA POMPE;3209
28968;4;RUE;DES EAUX;3209
28969;8;RUE;DE L ASSOMPTION;3209
28970;49;BD;MURAT;3209
28971;3;SQ;DES ECRIVAINS COMBATTANTS;3209
28972;34;RUE;D AUTEUIL;3209
28973;19;AV;LA GRANDE ARMEE;3209
28974;90;BD;FLANDRIN;3209
28975;43;RUE;DE BOULAINVILLIERS;3209
28976;8;RUE;GERICAULT;3209
28977;39;BD;SUCHET;3209
28978;32;AV;FOCH;3209
28979;3;AV;BOUDON;3209
28980;28;RUE;LE SUEUR;3209
28981;38;RUE;MICHEL ANGE;3209
28982;59;RUE;CHARDON LAGACHE;3209
28983;4;AV;DE LAMBALLE;3209
28984;13;RUE;DES BELLES FEUILLES;3209
28985;9;RUE;DE SIAM;3209
28986;3;RUE;DE CIVRY;3209
28987;4;RUE;BEETHOVEN;3209
28988;31;RUE;COPERNIC;3209
28989;39;RUE;GROS;3209
28990;41;RUE;GALILEE;3209
28991;176;QUAI;LOUIS BLERIOT;3209
28992;4;VLA;FLORE;3209
28993;14;RUE;JEAN DE LA FONTAINE;3209
28994;14;RUE;DES SABLONS;3209
28995;3;RUE;NARCISSE DIAZ;3209
28996;25;RUE;LECONTE DE LISLE;3209
28997;29;RUE;DU GAL DELESTRAINT;3209
28998;88;RUE;MICHEL ANGE;3209
28999;37;RUE;MICHEL ANGE;3209
29000;45;BD;MURAT;3209
29001;5;SQ;MIGNOT;3209
29002;37;RUE;RIBERA;3209
29003;1;PL;DE L ALMA;3209
29004;8;RUE;DES PATURES;3209
29005;5;RUE;LEROUX;3209
29006;13;AV;DE VERSAILLES;3209
29007;14;RUE;DES MARRONNIERS;3209
29008;81;RUE;MICHEL ANGE;3209
29009;20;AV;DE VERSAILLES;3209
29010;16;RUE;CORTAMBERT;3209
29011;104;RUE;BOILEAU;3209
29012;50;RUE;PERGOLESE;3209
29013;2;RUE;DE CIVRY;3209
29014;13;RUE;SPONTINI;3209
29015;3;RUE;VERDI;3209
29016;6;BD;SUCHET;3209
29017;18;AV;DE VERSAILLES;3209
29018;12;RUE;LE SUEUR;3209
29019;95;RUE;DE PASSY;3209
29020;33;RUE;RAYNOUARD;3209
29021;4;RUE;CHARLES DICKENS;3209
29022;100;AV;KLEBER;3209
29023;108;QUAI;LOUIS BLERIOT;3209
29024;24;RUE;HENRI HEINE;3209
29025;2;RUE;DECAMPS;3209
29026;5;RUE;PAUL DUPUY;3209
29027;77;BD;SUCHET;3209
29028;23;RUE;JEAN DE LA FONTAINE;3209
29029;31;RUE;RAYNOUARD;3209
29030;2;RUE;GREUZE;3209
29031;58;BD;EMILE AUGIER;3209
29032;20;AV;RENE BOYLESVE;3209
29033;6;VLA;DE BEAUSEJOUR;3209
29034;18;RUE;GALILEE;3209
29035;83;RUE;DE L ASSOMPTION;3209
29036;94;AV;D IENA;3209
29037;9;RUE;VICTORIEN SARDOU;3209
29038;4;RUE;FOUCAULT;3209
29039;1;RUE;MIRABEAU;3209
29040;15;BD;EXELMANS;3209
29041;6;RUE;DAUMIER;3209
29042;85;RUE;JEAN DE LA FONTAINE;3209
29043;81;RUE;LAURISTON;3209
29044;24;BD;EXELMANS;3209
29045;8;RUE;BOILEAU;3209
29046;8;RUE;RENE BAZIN;3209
29047;15;RUE;GEORGES BIZET;3209
29048;14;RUE;PAUL VALERY;3209
29049;35;RUE;DE CHAILLOT;3209
29050;16;RUE;LECONTE DE LISLE;3209
29051;4;RUE;OSWALDO CRUZ;3209
29052;13;RUE;BOIS LE VENT;3209
29053;8;RUE;CDT SCHLOESING;3209
29054;178;AV;DE VERSAILLES;3209
29055;19;RUE;PIERRE GUERIN;3209
29056;52;AV;DES TILLEULS;3209
29057;129;RUE;DE LA POMPE;3209
29058;6;RUE;OSWALDO CRUZ;3209
29059;28;RUE;GEORGE SAND;3209
29060;28;AV;FOCH;3209
29061;10;RUE;GREUZE;3209
29062;5;RUE;MIRABEAU;3209
29063;101;RUE;DE LA FAISANDERIE;3209
29064;79;BD;EXELMANS;3209
29065;12;SQ;HENRY PATE;3209
29066;53;RUE;BOISSIERE;3209
29067;9;RUE;LOUIS DAVID;3209
29068;21;AV;D IENA;3209
29069;34;BD;EXELMANS;3209
29070;10;RUE;CORTAMBERT;3209
29071;15;AV;PERRICHONT;3209
29072;61;AV;MARCEAU;3209
29073;12;RUE;RAYNOUARD;3209
29074;1;AV;ALPHONSE XIII;3209
29075;50;RUE;DE BOULAINVILLIERS;3209
29076;19;AV;PAUL DOUMER;3209
29077;175;BD;MURAT;3209
29078;73;BD;EXELMANS;3209
29079;25;AV;DE LAMBALLE;3209
29080;68;AV;DE VERSAILLES;3209
29081;123;RUE;DE LA TOUR;3209
29082;45;BD;DE MONTMORENCY;3209
29083;6;RUE;DUMONT D URVILLE;3209
29084;181;AV;DE VERSAILLES;3209
29085;134;AV;DE VERSAILLES;3209
29086;8;RUE;BENOUVILLE;3209
29087;82;BD;FLANDRIN;3209
29088;3;RUE;MOLITOR;3209
29089;7;BD;SUCHET;3209
29090;47;RUE;COPERNIC;3209
29091;26;RUE;CHARDON LAGACHE;3209
29092;45;RUE;DES VIGNES;3209
29093;20;RUE;DES SABLONS;3209
29094;134;AV;DE MALAKOFF;3209
29095;23;BD;FLANDRIN;3209
29096;2;AV;EMILE BERGERAT;3209
29097;3;RUE;TALMA;3209
29098;22;RUE;DE LUBECK;3209
29099;98;RUE;NOLLET;3210
29100;62;RUE;LEGENDRE;3210
29101;11;RUE;DE L ARC DE TRIOMPHE;3210
29102;6;RUE;ARTHUR BRIERE;3210
29103;53;RUE;LEGENDRE;3210
29104;15;AV;NIEL;3210
29105;32;RUE;LEGENDRE;3210
29106;18;BD;PEREIRE;3210
29107;12;RUE;LA CONDAMINE;3210
29108;3;RUE;RENNEQUIN;3210
29109;45;RUE;DES MOINES;3210
29110;68;RUE;MSTISLAV ROSTROPOVITCH;3210
29111;181;BD;PEREIRE;3210
29112;46;RUE;DES DAMES;3210
29113;9;RUE;BELIDOR;3210
29114;16;RUE;THEODORE DE BANVILLE;3210
29115;36;RUE;JOUFFROY D'ABBANS;3210
29116;7;RUE;NOLLET;3210
29117;26;RUE;TRUFFAUT;3210
29118;3;RUE;BRIDAINE;3210
29119;12;RUE;BESSIERES;3210
29120;25;RUE;RUHMKORFF;3210
29121;95;RUE;NOLLET;3210
29122;132;RUE;DE TOCQUEVILLE;3210
29123;49;BD;BESSIERES;3210
29124;11;CITE;DE PUSY;3210
29125;38;RUE;TRUFFAUT;3210
29126;36;BD;DES BATIGNOLLES;3210
29127;5;BD;GOUVION ST CYR;3210
29128;23;RUE;DES ACACIAS;3210
29129;60;RUE;GUY MOQUET;3210
29130;17;RUE;DE CHEROY;3210
29131;138;RUE;DE COURCELLES;3210
29132;43;RUE;LACROIX;3210
29133;30;RUE;CARDINET;3210
29134;30;RUE;LANTIEZ;3210
29135;48;RUE;LA CONDAMINE;3210
29136;16;AV;DE VILLIERS;3210
29137;90;RUE;DES MOINES;3210
29138;11;RUE;LACROIX;3210
29139;40;RUE;LACROIX;3210
29140;19;RUE;PONCELET;3210
29141;2;RUE;DES MOINES;3210
29142;32;RUE;MEDERIC;3210
29143;181;RUE;DE COURCELLES;3210
29144;162;BD;BERTHIER;3210
29145;5;RUE;JEAN LECLAIRE;3210
29146;91;AV;DES TERNES;3210
29147;24;RUE;DU DOCTEUR HEULIN;3210
29148;26;RUE;DU PRINTEMPS;3210
29149;15;RUE;D HELIOPOLIS;3210
29150;106;AV;DES TERNES;3210
29151;53;RUE;POUCHET;3210
29152;14;RUE;DES ACACIAS;3210
29153;4;RUE;FOURCROY;3210
29154;11;RUE;DU DR PAUL BROUSSE;3210
29155;11;RUE;NAVIER;3210
29156;3;RUE;PIERRE DEMOURS;3210
29157;7;RUE;CATULLE MENDES;3210
29158;32;PL;ST FERDINAND;3210
29159;12;RUE;CLAIRAUT;3210
29160;112;BD;PEREIRE;3210
29161;53;RUE;DES EPINETTES;3210
29162;33;RUE;LEMERCIER;3210
29163;5;RUE;TROYON;3210
29164;46;RUE;DES BATIGNOLLES;3210
29165;38;RUE;JOUFFROY D'ABBANS;3210
29166;46;RUE;GUY MOQUET;3210
29167;62;AV;DE WAGRAM;3210
29168;271;BD;PEREIRE;3210
29169;116;RUE;LEGENDRE;3210
29170;45;RUE;DES APENNINS;3210
29171;16;AV;CARNOT;3210
29172;124;RUE;LEGENDRE;3210
29173;25;AV;DE SAINT OUEN;3210
29174;70;RUE;LA CONDAMINE;3210
29175;7;VLA;JACQUEMONT;3210
29176;173;AV;DE CLICHY;3210
29177;93;RUE;CARDINET;3210
29178;6;RUE;PHILIBERT DELORME;3210
29179;4;RUE;LACAILLE;3210
29180;69;RUE;LA CONDAMINE;3210
29181;12;RUE;ALBERT ROUSSEL;3210
29182;106;RUE;LEGENDRE;3210
29183;7;RUE;DU DOBROPOL;3210
29184;120;RUE;NOLLET;3210
29185;93;RUE;LA CONDAMINE;3210
29186;108;RUE;CARDINET;3210
29187;93;RUE;DE LA JONQUIERE;3210
29188;108;AV;DES TERNES;3210
29189;22;RUE;DE LEVIS;3210
29190;17;RUE;DES ACACIAS;3210
29191;65;RUE;DE LEVIS;3210
29192;138;RUE;CARDINET;3210
29193;79;AV;NIEL;3210
29194;94;RUE;LEGENDRE;3210
29195;8;RUE;LECHAPELAIS;3210
29196;11;RUE;DE L ETOILE;3210
29197;14;RUE;DU DOBROPOL;3210
29198;103;RUE;LEMERCIER;3210
29199;4;RUE;LEMERCIER;3210
29200;86;RUE;TRUFFAUT;3210
29201;71;AV;DE SAINT OUEN;3210
29202;65;RUE;DULONG;3210
29203;18;RUE;DES ACACIAS;3210
29204;1;RUE;JACQUEMONT;3210
29205;5;AV;DE SAINT OUEN;3210
29206;38;RUE;PIERRE DEMOURS;3210
29207;22;RUE;LAUGIER;3210
29208;78;BD;DES BATIGNOLLES;3210
29209;51;RUE;DES BATIGNOLLES;3210
29210;11;RUE;AMPERE;3210
29211;2;RUE;LECHAPELAIS;3210
29212;3;RUE;LEBOUTEUX;3210
29213;1;RUE;BERZELIUS;3210
29214;69;RUE;NOLLET;3210
29215;53;AV;DE SAINT OUEN;3210
29216;5;RUE;LEBON;3210
29217;3;AV;DES CHASSEURS;3210
29218;26;RUE;BRUNEL;3210
29219;3;RUE;JACQUEMONT;3210
29220;15;RUE;BREY;3210
29221;122;BD;PEREIRE;3210
29222;65;RUE;DE TOCQUEVILLE;3210
29223;21;RUE;BERZELIUS;3210
29224;3;IMP;NABOULET;3210
29225;56;RUE;DULONG;3210
29226;6;RUE;RENNEQUIN;3210
29227;4;SQ;GABRIEL FAURE;3210
29228;16;BD;PEREIRE;3210
29229;15;RUE;DARCET;3210
29230;12;RUE;BREMONTIER;3210
29231;29;RUE;DES APENNINS;3210
29232;27;RUE;SAUFFROY;3210
29233;25;AV;DE WAGRAM;3210
29234;3;RUE;VILLARET DE JOYEUSE;3210
29235;4;RUE;NICOLAS CHUQUET;3210
29236;82;AV;DE WAGRAM;3210
29237;62;RUE;DES BATIGNOLLES;3210
29238;10;RUE;THEODORE DE BANVILLE;3210
29239;161;BD;MALESHERBES;3210
29240;42;RUE;DAUTANCOURT;3210
29241;29;RUE;POUCHET;3210
29242;21;RUE;GUY MOQUET;3210
29243;32;RUE;DULONG;3210
29244;26;RUE;BIOT;3210
29245;6;RUE;DESCOMBES;3210
29246;125;RUE;DE TOCQUEVILLE;3210
29247;26;RUE;DAUTANCOURT;3210
29248;3;RUE;DE BIZERTE;3210
29249;32;RUE;DES RENAUDES;3210
29250;8;RUE;DESCOMBES;3210
29251;5;RUE;LEMERCIER;3210
29252;19;RUE;JOUFFROY D'ABBANS;3210
29253;11;RUE;POUCHET;3210
29254;10;RUE;BIOT;3210
29255;13;BD;PEREIRE;3210
29256;101;RUE;DE PRONY;3210
29257;133;AV;DE WAGRAM;3210
29258;179;BD;MALESHERBES;3210
29259;13;RUE;VERNIER;3210
29260;68;RUE;DES DAMES;3210
29261;10;RUE;DU DR PAUL BROUSSE;3210
29262;14;RUE;LECLUSE;3210
29263;34;RUE;GAUTHEY;3210
29264;154;AV;DE WAGRAM;3210
29265;4;RUE;DU SERGENT HOFF;3210
29266;5;PAS;LEGENDRE;3210
29267;19;RUE;BREY;3210
29268;31;RUE;GUERSANT;3210
29269;19;RUE;DESCOMBES;3210
29270;15;RUE;DE L ARC DE TRIOMPHE;3210
29271;28;RUE;RENNEQUIN;3210
29272;74;PL;DU DR F. LOBLIGEOIS;3210
29273;30;RUE;NOLLET;3210
29274;31;BD;BERTHIER;3210
29275;113;RUE;DE ROME;3210
29276;127;RUE;LEGENDRE;3210
29277;62;AV;DES TERNES;3210
29278;22;RUE;PHILIBERT DELORME;3210
29279;116;BD;MALESHERBES;3210
29280;13;RUE;DE L ARC DE TRIOMPHE;3210
29281;17;AV;DE CLICHY;3210
29282;52;RUE;GUY MOQUET;3210
29283;99;AV;DE CLICHY;3210
29284;67;RUE;NOLLET;3210
29285;51;RUE;DE PRONY;3210
29286;123;RUE;CARDINET;3210
29287;40;RUE;GAUTHEY;3210
29288;12;RUE;DES ACACIAS;3210
29289;83;RUE;DE ROME;3210
29290;12;RUE;EMILE ALLEZ;3210
29291;15;RUE;DE LA TERRASSE;3210
29292;20;RUE;DARCET;3210
29293;95;RUE;JOUFFROY D'ABBANS;3210
29294;24;RUE;DE CHAZELLES;3210
29295;64;RUE;SAUSSURE;3210
29296;45;RUE;AMPERE;3210
29297;42;RUE;CARDINET;3210
29298;28;RUE;DES MOINES;3210
29299;1;VLA;DE LA TERRASSE;3210
29300;8;RUE;CARDINET;3210
29301;44;RUE;DE LEVIS;3210
29302;10;RUE;SAUSSURE;3210
29303;53;RUE;DE TOCQUEVILLE;3210
29304;5;PAS;DOISY;3210
29305;87;RUE;PIERRE DEMOURS;3210
29306;116;RUE;DES MOINES;3210
29307;99;RUE;DES MOINES;3210
29308;4;RUE;LANTIEZ;3210
29309;10;BD;PEREIRE;3210
29310;6;RUE;DU DEBARCADERE;3210
29311;4;RUE;AUMONT THIEVILLE;3210
29312;123;AV;DE WAGRAM;3210
29313;7;RUE;VILLEBOIS MAREUIL;3210
29314;78;BD;DE COURCELLES;3210
29315;81;AV;DE CLICHY;3210
29316;18;RUE;DU CAPITAINE LAGACHE;3210
29317;11;RUE;BAYEN;3210
29318;157;RUE;DE ROME;3210
29319;3;RUE;NOLLET;3210
29320;10;AV;DE SALONIQUE;3210
29321;7;RUE;DENIS POISSON;3210
29322;16;RUE;GAUTHEY;3210
29323;36;RUE;NOLLET;3210
29324;73;RUE;GUY MOQUET;3210
29325;9;RUE;GUSTAVE FLAUBERT;3210
29326;11;RUE;DE THANN;3210
29327;12;RUE;TROYON;3210
29328;176;RUE;LEGENDRE;3210
29329;38;RUE;DES EPINETTES;3210
29330;20;RUE;EMILE LEVEL;3210
29331;14;RUE;LAUGIER;3210
29332;25;RUE;DES DAMES;3210
29333;73;RUE;DULONG;3210
29334;30;RUE;DULONG;3210
29335;22;RUE;DE LA TERRASSE;3210
29336;47;RUE;SAUFFROY;3210
29337;9;RUE;DU MONT DORE;3210
29338;15;RUE;NAVIER;3210
29339;59;RUE;GUY MOQUET;3210
29340;8;RUE;DU DOBROPOL;3210
29341;3;RUE;BARON;3210
29342;3;RUE;CATULLE MENDES;3210
29343;7;RUE;GUSTAVE FLAUBERT;3210
29344;12;RUE;BROCHANT;3210
29345;10;RUE;CLAIRAUT;3210
29346;12;RUE;BARYE;3210
29347;32;RUE;LANTIEZ;3210
29348;23;RUE;DES MOINES;3210
29349;8;RUE;LACAILLE;3210
29350;88;RUE;DES MOINES;3210
29351;14;RUE;TORRICELLI;3210
29352;11;RUE;BIOT;3210
29353;8;RUE;MEDERIC;3210
29354;46;AV;NIEL;3210
29355;37;RUE;JOUFFROY D'ABBANS;3210
29356;148;AV;DE CLICHY;3210
29357;48;RUE;DE LA JONQUIERE;3210
29358;34;RUE;LAUGIER;3210
29359;14;RUE;JADIN;3210
29360;99;RUE;DES DAMES;3210
29361;23;RUE;DU CAPITAINE LAGACHE;3210
29362;1;RUE;DE L ARC DE TRIOMPHE;3210
29363;71;AV;DES TERNES;3210
29364;14;RUE;D ARMAILLE;3210
29365;15;BD;GOUVION ST CYR;3210
29366;13;RUE;LA CONDAMINE;3210
29367;11;RUE;DES APENNINS;3210
29368;13;SQ;GABRIEL FAURE;3210
29369;54;RUE;DE LA JONQUIERE;3210
29370;32;RUE;SAUSSURE;3210
29371;52;RUE;DES MOINES;3210
29372;28;AV;CARNOT;3210
29373;74;AV;DE CLICHY;3210
29374;55;BD;PEREIRE;3210
29375;18;RUE;SAUFFROY;3210
29376;42;BD;GOUVION ST CYR;3210
29377;37;RUE;DU DOCTEUR HEULIN;3210
29378;10;RUE;JACQUES KELLNER;3210
29379;145;AV;DE VILLIERS;3210
29380;12;RUE;DENIS POISSON;3210
29381;51;RUE;BAYEN;3210
29382;104;RUE;DES DAMES;3210
29383;80;RUE;DULONG;3210
29384;29;RUE;TRUFFAUT;3210
29385;69;RUE;BOURSAULT;3210
29386;11;RUE;BELIDOR;3210
29387;3;PL;CHARLES FILLION;3210
29388;142;RUE;DE COURCELLES;3210
29389;3;RUE;LACAILLE;3210
29390;5;AV;GOURGAUD;3210
29391;53;RUE;LEMERCIER;3210
29392;136;BD;MALESHERBES;3210
29393;13;RUE;BREY;3210
29394;83;AV;DE CLICHY;3210
29395;56;RUE;BERZELIUS;3210
29396;3;RUE;TARBE;3210
29397;52;RUE;GAUTHEY;3210
29398;5;RUE;DU PRINTEMPS;3210
29399;15;RUE;DESCOMBES;3210
29400;1;RUE;PUTEAUX;3210
29401;51;BD;GOUVION ST CYR;3210
29402;265;BD;PEREIRE;3210
29403;29;AV;DES TERNES;3210
29404;70;RUE;NOLLET;3210
29405;8;RUE;SAUSSURE;3210
29406;67;RUE;DES DAMES;3210
29407;77;RUE;CARDINET;3210
29408;15;RUE;PONCELET;3210
29409;14;RUE;DES MOINES;3210
29410;22;RUE;SAINT FERDINAND;3210
29411;40;RUE;LEMERCIER;3210
29412;103;BD;BESSIERES;3210
29413;126;RUE;LEGENDRE;3210
29414;4;RUE;CATULLE MENDES;3210
29415;39;RUE;LAUGIER;3210
29416;34;RUE;BOURSAULT;3210
29417;16;RUE;PIERRE DEMOURS;3210
29418;36;RUE;BERZELIUS;3210
29419;5;RUE;LEON COGNIET;3210
29420;70;RUE;DE TOCQUEVILLE;3210
29421;7;RUE;BELIDOR;3210
29422;81;AV;NIEL;3210
29423;27;RUE;LEMERCIER;3210
29424;139;AV;DE VILLIERS;3210
29425;7;SQ;CLAUDE DEBUSSY;3210
29426;43;RUE;LEMERCIER;3210
29427;6;RUE;EMILE ALLEZ;3210
29428;46;RUE;LAUGIER;3210
29429;173;RUE;LEGENDRE;3210
29430;73;RUE;LEGENDRE;3210
29431;25;RUE;GUERSANT;3210
29432;6;BD;PEREIRE;3210
29433;15;RUE;BROCHANT;3210
29434;97;AV;DE VILLIERS;3210
29435;45;RUE;POUCHET;3210
29436;13;AV;STEPHANE MALLARME;3210
29437;19;RUE;BRIDAINE;3210
29438;2;RUE;DULONG;3210
29439;6;RUE;BREY;3210
29440;15;RUE;LANTIEZ;3210
29441;60;RUE;DAVY;3210
29442;31;RUE;NAVIER;3210
29443;155;RUE;LEGENDRE;3210
29444;163;RUE;DE ROME;3210
29445;18;RUE;BIOT;3210
29446;41;AV;DES TERNES;3210
29447;38;RUE;DES MOINES;3210
29448;4;RUE;DULONG;3210
29449;51;RUE;SAUFFROY;3210
29450;26;RUE;BERZELIUS;3210
29451;4;RUE;BARYE;3210
29452;45;RUE;BOURSAULT;3210
29453;11;RUE;DE LA JONQUIERE;3210
29454;17;RUE;GALVANI;3210
29455;8;RUE;ROGER BACON;3210
29456;2;AV;DE VILLIERS;3210
29457;21;RUE;DESCOMBES;3210
29458;8;PAS;BOULAY;3210
29459;39;RUE;DE CHAZELLES;3210
29460;30;RUE;DES DAMES;3210
29461;126;RUE;CARDINET;3210
29462;11;RUE;LEON COGNIET;3210
29463;11;RUE;LANTIEZ;3210
29464;29;RUE;LECLUSE;3210
29465;37;RUE;BOURSAULT;3210
29466;42;RUE;SAINT FERDINAND;3210
29467;175;AV;DE CLICHY;3210
29468;8;RUE;LANTIEZ;3210
29469;4;AV;DE VERZY;3210
29470;1;AV;DE PETERHOF;3210
29471;69;AV;DE WAGRAM;3210
29472;13;RUE;VERNIQUET;3210
29473;109;RUE;DES DAMES;3210
29474;102;RUE;NOLLET;3210
29475;4;PL;DE LA PTE CHAMPERRET;3210
29476;9;RUE;VERNIQUET;3210
29477;39;RUE;DAUTANCOURT;3210
29478;23;RUE;DU DOCTEUR HEULIN;3210
29479;30;RUE;DES ACACIAS;3210
29480;47;RUE;GUERSANT;3210
29481;6;RUE;BROCHANT;3210
29482;10;RUE;JACQUEMONT;3210
29483;3;RUE;DES COLONELS RENARD;3210
29484;15;RUE;DU COLONEL MOLL;3210
29485;3;RUE;THEODULE RIBOT;3210
29486;177;RUE;DE COURCELLES;3210
29487;40;RUE;SAINT FERDINAND;3210
29488;10;RUE;MARGUERITTE;3210
29489;22;RUE;DE CHAZELLES;3210
29490;10;RUE;ROGER BACON;3210
29491;6;RUE;GUSTAVE DORE;3210
29492;100;RUE;DES DAMES;3210
29493;13;RUE;LEON COGNIET;3210
29494;52;RUE;DES BATIGNOLLES;3210
29495;7;RUE;DE LA JONQUIERE;3210
29496;9;RUE;VILLEBOIS MAREUIL;3210
29497;9;RUE;BIOT;3210
29498;23;RUE;LEMERCIER;3210
29499;5;RUE;JEAN BAPTISTE DUMAS;3210
29500;21;RUE;JEAN LECLAIRE;3210
29501;4;RUE;BARON;3210
29502;70;PL;DU DR F. LOBLIGEOIS;3210
29503;11;AV;CARNOT;3210
29504;54;RUE;DES ACACIAS;3210
29505;3;RUE;BELIDOR;3210
29506;3;VLA;LAUGIER;3210
29507;207;BD;PEREIRE;3210
29508;22;RUE;JOUFFROY D'ABBANS;3210
29509;2;RUE;ROBERVAL;3210
29510;118;BD;MALESHERBES;3210
29511;79;AV;DE SAINT OUEN;3210
29512;10;AV;GOURGAUD;3210
29513;105;AV;DE SAINT OUEN;3210
29514;88;RUE;TRUFFAUT;3210
29515;1;RUE;LEBOUTEUX;3210
29516;28;BD;PEREIRE;3210
29517;18;RUE;JULIETTE LAMBER;3210
29518;3;RUE;DU DOBROPOL;3210
29519;7;RUE;RUHMKORFF;3210
29520;36;AV;DE CLICHY;3211
29521;124;RUE;DAMREMONT;3211
29522;8;RUE;FEUTRIER;3211
29523;38;RUE;STEPHENSON;3211
29524;11;RUE;MONTCALM;3211
29525;89;RUE;DES POISSONNIERS;3211
29526;4;RUE;JACQUES CARTIER;3211
29527;95;RUE;DUHESME;3211
29528;6;RUE;CAVALLOTTI;3211
29529;94;RUE;CHAMPIONNET;3211
29530;7;RUE;GEORGETTE AGUTTE;3211
29531;68;RUE;MARCADET;3211
29532;19;RUE;JACQUES KABLE;3211
29533;51;RUE;DES SAULES;3211
29534;76;RUE;LEPIC;3211
29535;139;RUE;LAMARCK;3211
29536;8;RUE;JEAN ROBERT;3211
29537;12;RUE;MARX DORMOY;3211
29538;114;RUE;DE CLIGNANCOURT;3211
29539;105;RUE;CAULAINCOURT;3211
29540;28;RUE;DE TORCY;3211
29541;50;RUE;DE CLIGNANCOURT;3211
29542;94;RUE;DU RUISSEAU;3211
29543;4;RUE;SQUARE CARPEAUX;3211
29544;3;RUE;CAVALLOTTI;3211
29545;123;BD;NEY;3211
29546;75;RUE;DOUDEAUVILLE;3211
29547;30;RUE;DU SIMPLON;3211
29548;1;RUE;DE PANAMA;3211
29549;15;VLA;POISSONNIERE;3211
29550;15;RUE;ESCLANGON;3211
29551;55;RUE;DOUDEAUVILLE;3211
29552;130;RUE;ORDENER;3211
29553;8;BD;ORNANO;3211
29554;11;RUE;DE L EVANGILE;3211
29555;89;RUE;BELLIARD;3211
29556;5;RUE;DU POLE NORD;3211
29557;64;RUE;MARX DORMOY;3211
29558;2;RUE;POULET;3211
29559;21;RUE;DUHESME;3211
29560;18;RUE;CHAPPE;3211
29561;93;RUE;LAMARCK;3211
29562;230;RUE;MARCADET;3211
29563;61;RUE;RAMEY;3211
29564;101;RUE;DUHESME;3211
29565;41;RUE;HERMEL;3211
29566;116;RUE;LAMARCK;3211
29567;43;RUE;DES CLOYS;3211
29568;86;RUE;PHILIPPE DE GIRARD;3211
29569;65;RUE;VAUVENARGUES;3211
29570;40;RUE;DU RUISSEAU;3211
29571;5;RUE;HERMANN LACHAPELLE;3211
29572;7;RUE;GABRIELLE;3211
29573;10;RUE;FERDINAND FLOCON;3211
29574;13;RUE;JOSEPH DIJON;3211
29575;10;RUE;DU CANADA;3211
29576;44;AV;PTE DES POISSONNIERS;3211
29577;24;RUE;PAUL ALBERT;3211
29578;31;BD;ORNANO;3211
29579;17;RUE;JOSEPH DE MAISTRE;3211
29580;9;RUE;EUGENE SUE;3211
29581;10;RUE;GANNERON;3211
29582;37;RUE;LABAT;3211
29583;109;RUE;CHAMPIONNET;3211
29584;6;RUE;DE CLIGNANCOURT;3211
29585;4;RUE;DAMREMONT;3211
29586;20;RUE;YVONNE LE TAC;3211
29587;12;RUE;DES TROIS FRERES;3211
29588;2;RUE;GUSTAVE ROUANET;3211
29589;8;RUE;BAUDELIQUE;3211
29590;55;BD;ORNANO;3211
29591;13;RUE;SQUARE CARPEAUX;3211
29592;5;RUE;JOSEPH DE MAISTRE;3211
29593;18;RUE;FERDINAND FLOCON;3211
29594;13;RUE;VERSIGNY;3211
29595;10;RUE;DE TRETAIGNE;3211
29596;128;RUE;DU MONT CENIS;3211
29597;52;BD;BARBES;3211
29598;50;AV;PTE DES POISSONNIERS;3211
29599;23;RUE;CHAMPIONNET;3211
29600;7;RUE;HOUDON;3211
29601;70;RUE;MARX DORMOY;3211
29602;27;RUE;VAUVENARGUES;3211
29603;9;RUE;MULLER;3211
29604;84;RUE;LEPIC;3211
29605;46;RUE;DAMREMONT;3211
29606;45;RUE;CUSTINE;3211
29607;7;RUE;BUZELIN;3211
29608;19;RUE;DUHESME;3211
29609;98;RUE;LAMARCK;3211
29610;54;RUE;LABAT;3211
29611;52;RUE;ORDENER;3211
29612;200;RUE;CHAMPIONNET;3211
29613;7;PL;CHARLES DULLIN;3211
29614;41;RUE;DE LA CHAPELLE;3211
29615;33;RUE;DE TORCY;3211
29616;13;RUE;DE CLIGNANCOURT;3211
29617;112;RUE;DE CLIGNANCOURT;3211
29618;70;RUE;LAMARCK;3211
29619;27;RUE;ANDRE BARSACQ;3211
29620;96;AV;DE SAINT OUEN;3211
29621;13;RUE;POULET;3211
29622;18;RUE;DUHESME;3211
29623;39;RUE;STEPHENSON;3211
29624;47;RUE;MARX DORMOY;3211
29625;48;RUE;DES ABBESSES;3211
29626;4;RUE;BOINOD;3211
29627;5;RUE;CAPITAINE MADON;3211
29628;5;RUE;NICOLET;3211
29629;93;RUE;MARCADET;3211
29630;29;RUE;ORDENER;3211
29631;44;RUE;DE CLIGNANCOURT;3211
29632;3;RUE;DE SUEZ;3211
29633;5;VLA;DAMREMONT;3211
29634;62;RUE;DU MONT CENIS;3211
29635;84;RUE;MARCADET;3211
29636;77;RUE;VAUVENARGUES;3211
29637;5;RUE;CHRISTIANI;3211
29638;16;RUE;BOINOD;3211
